Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
SP1,19-09-2010,Ath Madrid,Barcelona,1,2,A
SP1,19-09-2010,Hercules,Valencia,1,2,A
SP1,19-09-2010,Levante,Villarreal,1,2,A
SP1,19-09-2010,Malaga,Sevilla,1,2,A
SP1,19-09-2010,Santander,Zaragoza,2,0,H
SP1,20-09-2010,La Coruna,Getafe,2,2,D
SP1,21-09-2010,Ath Bilbao,Mallorca,3,0,H
SP1,21-09-2010,Osasuna,Sociedad,3,1,H
SP1,21-09-2010,Real Madrid,Espanol,3,0,H
SP1,22-09-2010,Almeria,Levante,0,1,A
SP1,22-09-2010,Barcelona,Sp Gijon,1,0,H
SP1,22-09-2010,Valencia,Ath Madrid,1,1,D
SP1,22-09-2010,Zaragoza,Hercules,0,0,D
SP1,23-09-2010,Getafe,Malaga,0,2,A
SP1,23-09-2010,Sevilla,Santander,1,1,D
SP1,23-09-2010,Villarreal,La Coruna,1,0,H
SP1,25-09-2010,Ath Bilbao,Barcelona,1,3,A
SP1,25-09-2010,Levante,Real Madrid,0,0,D
SP1,25-09-2010,Sp Gijon,Valencia,0,2,A
SP1,26-09-2010,Ath Madrid,Zaragoza,1,0,H
SP1,26-09-2010,Espanol,Osasuna,1,0,H
SP1,26-09-2010,Hercules,Sevilla,2,0,H
SP1,26-09-2010,La Coruna,Almeria,0,2,A
SP1,26-09-2010,Mallorca,Sociedad,2,0,H
SP1,26-09-2010,Santander,Getafe,0,1,A
SP1,27-09-2010,Malaga,Villarreal,2,3,A
SP1,02-10-2010,Sociedad,Espanol,1,0,H
SP1,02-10-2010,Valencia,Ath Bilbao,2,1,H
SP1,02-10-2010,Zaragoza,Sp Gijon,2,2,D
SP1,03-10-2010,Almeria,Malaga,1,1,D
SP1,03-10-2010,Barcelona,Mallorca,1,1,D
SP1,03-10-2010,Getafe,Hercules,3,0,H
SP1,03-10-2010,Osasuna,Levante,1,1,D
SP1,03-10-2010,Real Madrid,La Coruna,6,1,H
SP1,03-10-2010,Sevilla,Ath Madrid,3,1,H
SP1,03-10-2010,Villarreal,Santander,2,0,H
SP1,16-10-2010,Ath Madrid,Getafe,2,0,H
SP1,16-10-2010,Barcelona,Valencia,2,1,H
SP1,16-10-2010,Malaga,Real Madrid,1,4,A
SP1,17-10-2010,Ath Bilbao,Zaragoza,2,1,H
SP1,17-10-2010,La Coruna,Osasuna,0,0,D
SP1,17-10-2010,Levante,Sociedad,2,1,H
SP1,17-10-2010,Mallorca,Espanol,0,1,A
SP1,17-10-2010,Santander,Almeria,1,0,H
SP1,17-10-2010,Sp Gijon,Sevilla,2,0,H
SP1,18-10-2010,Hercules,Villarreal,2,2,D
SP1,23-10-2010,Real Madrid,Santander,6,1,H
SP1,23-10-2010,Valencia,Mallorca,1,2,A
SP1,23-10-2010,Zaragoza,Barcelona,0,2,A
SP1,24-10-2010,Almeria,Hercules,1,1,D
SP1,24-10-2010,Espanol,Levante,2,1,H
SP1,24-10-2010,Getafe,Sp Gijon,3,0,H
SP1,24-10-2010,Osasuna,Malaga,3,0,H
SP1,24-10-2010,Sevilla,Ath Bilbao,4,3,H
SP1,24-10-2010,Villarreal,Ath Madrid,2,0,H
SP1,25-10-2010,Sociedad,La Coruna,3,0,H
SP1,30-10-2010,Barcelona,Sevilla,5,0,H
SP1,30-10-2010,Hercules,Real Madrid,1,3,A
SP1,30-10-2010,Valencia,Zaragoza,1,1,D
SP1,31-10-2010,Ath Bilbao,Getafe,3,0,H
SP1,31-10-2010,Ath Madrid,Almeria,1,1,D
SP1,31-10-2010,La Coruna,Espanol,3,0,H
SP1,31-10-2010,Malaga,Sociedad,1,2,A
SP1,31-10-2010,Santander,Osasuna,4,1,H
SP1,31-10-2010,Sp Gijon,Villarreal,1,1,D
SP1,01-11-2010,Mallorca,Levante,2,1,H
SP1,06-11-2010,Espanol,Malaga,1,0,H
SP1,06-11-2010,Sociedad,Santander,1,0,H
SP1,07-11-2010,Almeria,Sp Gijon,1,1,D
SP1,07-11-2010,Getafe,Barcelona,1,3,A
SP1,07-11-2010,Levante,La Coruna,1,2,A
SP1,07-11-2010,Osasuna,Hercules,3,0,H
SP1,07-11-2010,Real Madrid,Ath Madrid,2,0,H
SP1,07-11-2010,Villarreal,Ath Bilbao,4,1,H
SP1,07-11-2010,Zaragoza,Mallorca,3,2,H
SP1,08-11-2010,Sevilla,Valencia,2,0,H
SP1,13-11-2010,Ath Bilbao,Almeria,1,0,H
SP1,13-11-2010,Ath Madrid,Osasuna,3,0,H
SP1,13-11-2010,Barcelona,Villarreal,3,1,H
SP1,14-11-2010,Hercules,Sociedad,2,1,H
SP1,14-11-2010,Malaga,Levante,1,0,H
SP1,14-11-2010,Mallorca,La Coruna,0,0,D
SP1,14-11-2010,Santander,Espanol,0,0,D
SP1,14-11-2010,Sp Gijon,Real Madrid,0,1,A
SP1,14-11-2010,Valencia,Getafe,2,0,H
SP1,14-11-2010,Zaragoza,Sevilla,1,2,A
SP1,20-11-2010,Almeria,Barcelona,0,8,A
SP1,20-11-2010,Real Madrid,Ath Bilbao,5,1,H
SP1,20-11-2010,Villarreal,Valencia,1,1,D
SP1,21-11-2010,Espanol,Hercules,3,0,H
SP1,21-11-2010,La Coruna,Malaga,3,0,H
SP1,21-11-2010,Levante,Santander,3,1,H
SP1,21-11-2010,Osasuna,Sp Gijon,1,0,H
SP1,21-11-2010,Sevilla,Mallorca,1,2,A
SP1,21-11-2010,Sociedad,Ath Madrid,2,4,A
SP1,22-11-2010,Getafe,Zaragoza,1,1,D
SP1,27-11-2010,Ath Madrid,Espanol,2,3,A
SP1,27-11-2010,Sevilla,Getafe,1,3,A
SP1,27-11-2010,Zaragoza,Villarreal,0,3,A
SP1,28-11-2010,Ath Bilbao,Osasuna,1,0,H
SP1,28-11-2010,Hercules,Levante,3,1,H
SP1,28-11-2010,Mallorca,Malaga,2,0,H
SP1,28-11-2010,Santander,La Coruna,1,0,H
SP1,28-11-2010,Sp Gijon,Sociedad,1,3,A
SP1,28-11-2010,Valencia,Almeria,2,1,H
SP1,29-11-2010,Barcelona,Real Madrid,5,0,H
SP1,04-12-2010,Levante,Ath Madrid,2,0,H
SP1,04-12-2010,Osasuna,Barcelona,0,3,A
SP1,04-12-2010,Real Madrid,Valencia,2,0,H
SP1,05-12-2010,Almeria,Zaragoza,1,1,D
SP1,05-12-2010,Espanol,Sp Gijon,1,0,H
SP1,05-12-2010,Getafe,Mallorca,3,0,H
SP1,05-12-2010,Malaga,Santander,4,1,H
SP1,05-12-2010,Sociedad,Ath Bilbao,2,0,H
SP1,05-12-2010,Villarreal,Sevilla,1,0,H
SP1,06-12-2010,La Coruna,Hercules,1,0,H
SP1,11-12-2010,Ath Madrid,La Coruna,2,0,H
SP1,11-12-2010,Getafe,Villarreal,1,0,H
SP1,11-12-2010,Sevilla,Almeria,1,3,A
SP1,12-12-2010,Ath Bilbao,Espanol,2,1,H
SP1,12-12-2010,Barcelona,Sociedad,5,0,H
SP1,12-12-2010,Hercules,Malaga,4,1,H
SP1,12-12-2010,Mallorca,Santander,0,1,A
SP1,12-12-2010,Sp Gijon,Levante,1,1,D
SP1,12-12-2010,Zaragoza,Real Madrid,1,3,A
SP1,13-12-2010,Valencia,Osasuna,3,3,D
SP1,18-12-2010,Espanol,Barcelona,1,5,A
SP1,18-12-2010,La Coruna,Sp Gijon,1,1,D
SP1,18-12-2010,Levante,Ath Bilbao,1,2,A
SP1,18-12-2010,Sociedad,Valencia,1,2,A
SP1,18-12-2010,Villarreal,Mallorca,3,1,H
SP1,19-12-2010,Almeria,Getafe,2,3,A
SP1,19-12-2010,Malaga,Ath Madrid,0,3,A
SP1,19-12-2010,Osasuna,Zaragoza,0,0,D
SP1,19-12-2010,Real Madrid,Sevilla,1,0,H
SP1,20-12-2010,Santander,Hercules,0,0,D
SP1,02-01-2011,Ath Bilbao,La Coruna,1,2,A
SP1,02-01-2011,Barcelona,Levante,2,1,H
SP1,02-01-2011,Sevilla,Osasuna,1,0,H
SP1,02-01-2011,Sp Gijon,Malaga,1,2,A
SP1,02-01-2011,Valencia,Espanol,2,1,H
SP1,03-01-2011,Ath Madrid,Santander,0,0,D
SP1,03-01-2011,Getafe,Real Madrid,2,3,A
SP1,03-01-2011,Mallorca,Hercules,3,0,H
SP1,03-01-2011,Villarreal,Almeria,2,0,H
SP1,03-01-2011,Zaragoza,Sociedad,2,1,H
SP1,08-01-2011,La Coruna,Barcelona,0,4,A
SP1,08-01-2011,Malaga,Ath Bilbao,1,1,D
SP1,08-01-2011,Sociedad,Sevilla,2,3,A
SP1,09-01-2011,Espanol,Zaragoza,4,0,H
SP1,09-01-2011,Levante,Valencia,0,1,A
SP1,09-01-2011,Mallorca,Almeria,4,1,H
SP1,09-01-2011,Osasuna,Getafe,0,0,D
SP1,09-01-2011,Real Madrid,Villarreal,4,2,H
SP1,09-01-2011,Santander,Sp Gijon,1,1,D
SP1,10-01-2011,Hercules,Ath Madrid,4,1,H
SP1,15-01-2011,Ath Bilbao,Santander,2,1,H
SP1,15-01-2011,Getafe,Sociedad,0,4,A
SP1,15-01-2011,Sevilla,Espanol,1,2,A
SP1,15-01-2011,Sp Gijon,Hercules,2,0,H
SP1,15-01-2011,Villarreal,Osasuna,4,2,H
SP1,15-01-2011,Zaragoza,Levante,1,0,H
SP1,16-01-2011,Almeria,Real Madrid,1,1,D
SP1,16-01-2011,Barcelona,Malaga,4,1,H
SP1,16-01-2011,Valencia,La Coruna,2,0,H
SP1,17-01-2011,Ath Madrid,Mallorca,3,0,H
SP1,22-01-2011,Barcelona,Santander,3,0,H
SP1,22-01-2011,Sevilla,Levante,4,1,H
SP1,22-01-2011,Valencia,Malaga,4,3,H
SP1,23-01-2011,Almeria,Osasuna,3,2,H
SP1,23-01-2011,Getafe,Espanol,1,3,A
SP1,23-01-2011,Real Madrid,Mallorca,1,0,H
SP1,23-01-2011,Sp Gijon,Ath Madrid,1,0,H
SP1,23-01-2011,Villarreal,Sociedad,2,1,H
SP1,23-01-2011,Zaragoza,La Coruna,1,0,H
SP1,24-01-2011,Ath Bilbao,Hercules,3,0,H
SP1,29-01-2011,Hercules,Barcelona,0,3,A
SP1,29-01-2011,La Coruna,Sevilla,3,3,D
SP1,29-01-2011,Levante,Getafe,2,0,H
SP1,29-01-2011,Malaga,Zaragoza,1,2,A
SP1,29-01-2011,Mallorca,Sp Gijon,0,4,A
SP1,29-01-2011,Sociedad,Almeria,2,0,H
SP1,30-01-2011,Ath Madrid,Ath Bilbao,0,2,A
SP1,30-01-2011,Espanol,Villarreal,0,1,A
SP1,30-01-2011,Osasuna,Real Madrid,1,0,H
SP1,31-01-2011,Santander,Valencia,1,1,D
SP1,05-02-2011,Almeria,Espanol,3,2,H
SP1,05-02-2011,Ath Bilbao,Sp Gijon,3,0,H
SP1,05-02-2011,Barcelona,Ath Madrid,3,0,H
SP1,05-02-2011,Getafe,La Coruna,4,1,H
SP1,05-02-2011,Osasuna,Mallorca,1,1,D
SP1,05-02-2011,Villarreal,Levante,0,1,A
SP1,05-02-2011,Zaragoza,Santander,1,1,D
SP1,06-02-2011,Real Madrid,Sociedad,4,1,H
SP1,06-02-2011,Sevilla,Malaga,0,0,D
SP1,06-02-2011,Valencia,Hercules,2,0,H
SP1,12-02-2011,Ath Madrid,Valencia,1,2,A
SP1,12-02-2011,Santander,Sevilla,3,2,H
SP1,12-02-2011,Sp Gijon,Barcelona,1,1,D
SP1,13-02-2011,Espanol,Real Madrid,0,1,A
SP1,13-02-2011,Hercules,Zaragoza,2,1,H
SP1,13-02-2011,La Coruna,Villarreal,1,0,H
SP1,13-02-2011,Levante,Almeria,1,0,H
SP1,13-02-2011,Malaga,Getafe,2,2,D
SP1,13-02-2011,Sociedad,Osasuna,1,0,H
SP1,14-02-2011,Mallorca,Ath Bilbao,1,0,H
SP1,19-02-2011,Real Madrid,Levante,2,0,H
SP1,19-02-2011,Valencia,Sp Gijon,0,0,D
SP1,19-02-2011,Zaragoza,Ath Madrid,0,1,A
SP1,20-02-2011,Almeria,La Coruna,1,1,D
SP1,20-02-2011,Barcelona,Ath Bilbao,2,1,H
SP1,20-02-2011,Getafe,Santander,0,1,A
SP1,20-02-2011,Osasuna,Espanol,4,0,H
SP1,20-02-2011,Sevilla,Hercules,1,0,H
SP1,20-02-2011,Villarreal,Malaga,1,1,D
SP1,21-02-2011,Sociedad,Mallorca,1,0,H
SP1,26-02-2011,Ath Madrid,Sevilla,2,2,D
SP1,26-02-2011,Espanol,Sociedad,4,1,H
SP1,26-02-2011,La Coruna,Real Madrid,0,0,D
SP1,26-02-2011,Mallorca,Barcelona,0,3,A
SP1,26-02-2011,Sp Gijon,Zaragoza,0,0,D
SP1,27-02-2011,Ath Bilbao,Valencia,1,2,A
SP1,27-02-2011,Hercules,Getafe,0,0,D
SP1,27-02-2011,Levante,Osasuna,2,1,H
SP1,27-02-2011,Santander,Villarreal,2,2,D
SP1,28-02-2011,Malaga,Almeria,3,1,H
SP1,01-03-2011,Espanol,Mallorca,1,2,A
SP1,01-03-2011,Sevilla,Sp Gijon,3,0,H
SP1,02-03-2011,Getafe,Ath Madrid,1,1,D
SP1,02-03-2011,Osasuna,La Coruna,0,0,D
SP1,02-03-2011,Sociedad,Levante,1,1,D
SP1,02-03-2011,Valencia,Barcelona,0,1,A
SP1,02-03-2011,Villarreal,Hercules,1,0,H
SP1,02-03-2011,Zaragoza,Ath Bilbao,2,1,H
SP1,03-03-2011,Almeria,Santander,1,1,D
SP1,03-03-2011,Real Madrid,Malaga,7,0,H
SP1,05-03-2011,Ath Madrid,Villarreal,3,1,H
SP1,05-03-2011,Barcelona,Zaragoza,1,0,H
SP1,05-03-2011,Mallorca,Valencia,1,2,A
SP1,06-03-2011,Ath Bilbao,Sevilla,2,0,H
SP1,06-03-2011,Hercules,Almeria,1,2,A
SP1,06-03-2011,Levante,Espanol,1,0,H
SP1,06-03-2011,Malaga,Osasuna,0,1,A
SP1,06-03-2011,Santander,Real Madrid,1,3,A
SP1,06-03-2011,Sp Gijon,Getafe,2,0,H
SP1,07-03-2011,La Coruna,Sociedad,2,1,H
SP1,12-03-2011,Almeria,Ath Madrid,2,2,D
SP1,12-03-2011,Real Madrid,Hercules,2,0,H
SP1,12-03-2011,Zaragoza,Valencia,4,0,H
SP1,13-03-2011,Espanol,La Coruna,2,0,H
SP1,13-03-2011,Levante,Mallorca,1,1,D
SP1,13-03-2011,Osasuna,Santander,3,1,H
SP1,13-03-2011,Sevilla,Barcelona,1,1,D
SP1,13-03-2011,Sociedad,Malaga,0,2,A
SP1,13-03-2011,Villarreal,Sp Gijon,1,1,D
SP1,14-03-2011,Getafe,Ath Bilbao,2,2,D
SP1,19-03-2011,Ath Madrid,Real Madrid,1,2,A
SP1,19-03-2011,Barcelona,Getafe,2,1,H
SP1,19-03-2011,Mallorca,Zaragoza,1,0,H
SP1,20-03-2011,Ath Bilbao,Villarreal,0,1,A
SP1,20-03-2011,Hercules,Osasuna,0,4,A
SP1,20-03-2011,La Coruna,Levante,0,1,A
SP1,20-03-2011,Malaga,Espanol,2,0,H
SP1,20-03-2011,Santander,Sociedad,2,1,H
SP1,20-03-2011,Sp Gijon,Almeria,1,0,H
SP1,20-03-2011,Valencia,Sevilla,0,1,A
SP1,02-04-2011,Getafe,Valencia,2,4,A
SP1,02-04-2011,Real Madrid,Sp Gijon,0,1,A
SP1,02-04-2011,Villarreal,Barcelona,0,1,A
SP1,03-04-2011,Espanol,Santander,1,2,A
SP1,03-04-2011,La Coruna,Mallorca,2,1,H
SP1,03-04-2011,Levante,Malaga,3,1,H
SP1,03-04-2011,Osasuna,Ath Madrid,2,3,A
SP1,03-04-2011,Sevilla,Zaragoza,3,1,H
SP1,03-04-2011,Sociedad,Hercules,1,3,A
SP1,04-04-2011,Almeria,Ath Bilbao,1,3,A
SP1,09-04-2011,Ath Bilbao,Real Madrid,0,3,A
SP1,09-04-2011,Barcelona,Almeria,3,1,H
SP1,09-04-2011,Mallorca,Sevilla,2,2,D
SP1,10-04-2011,Ath Madrid,Sociedad,3,0,H
SP1,10-04-2011,Hercules,Espanol,0,0,D
SP1,10-04-2011,Malaga,La Coruna,0,0,D
SP1,10-04-2011,Santander,Levante,1,1,D
SP1,10-04-2011,Sp Gijon,Osasuna,1,0,H
SP1,10-04-2011,Valencia,Villarreal,5,0,H
SP1,11-04-2011,Zaragoza,Getafe,2,1,H
SP1,16-04-2011,Almeria,Valencia,0,3,A
SP1,16-04-2011,Getafe,Sevilla,1,0,H
SP1,16-04-2011,Malaga,Mallorca,3,0,H
SP1,16-04-2011,Real Madrid,Barcelona,1,1,D
SP1,17-04-2011,Espanol,Ath Madrid,2,2,D
SP1,17-04-2011,La Coruna,Santander,2,0,H
SP1,17-04-2011,Levante,Hercules,2,1,H
SP1,17-04-2011,Osasuna,Ath Bilbao,1,2,A
SP1,17-04-2011,Sociedad,Sp Gijon,2,1,H
SP1,18-04-2011,Villarreal,Zaragoza,1,0,H
SP1,23-04-2011,Ath Bilbao,Sociedad,2,1,H
SP1,23-04-2011,Barcelona,Osasuna,2,0,H
SP1,23-04-2011,Valencia,Real Madrid,3,6,A
SP1,24-04-2011,Ath Madrid,Levante,4,1,H
SP1,24-04-2011,Hercules,La Coruna,1,0,H
SP1,24-04-2011,Mallorca,Getafe,2,0,H
SP1,24-04-2011,Santander,Malaga,1,2,A
SP1,24-04-2011,Sevilla,Villarreal,3,2,H
SP1,24-04-2011,Sp Gijon,Espanol,1,0,H
SP1,25-04-2011,Zaragoza,Almeria,1,0,H
SP1,30-04-2011,La Coruna,Ath Madrid,0,1,A
SP1,30-04-2011,Real Madrid,Zaragoza,2,3,A
SP1,30-04-2011,Sociedad,Barcelona,2,1,H
SP1,01-05-2011,Almeria,Sevilla,0,1,A
SP1,01-05-2011,Levante,Sp Gijon,0,0,D
SP1,01-05-2011,Malaga,Hercules,3,1,H
SP1,01-05-2011,Osasuna,Valencia,1,0,H
SP1,01-05-2011,Santander,Mallorca,2,0,H
SP1,01-05-2011,Villarreal,Getafe,2,1,H
SP1,02-05-2011,Espanol,Ath Bilbao,2,1,H
SP1,07-05-2011,Ath Bilbao,Levante,3,2,H
SP1,07-05-2011,Ath Madrid,Malaga,0,3,A
SP1,07-05-2011,Getafe,Almeria,2,0,H
SP1,07-05-2011,Hercules,Santander,2,3,A
SP1,07-05-2011,Sevilla,Real Madrid,2,6,A
SP1,07-05-2011,Sp Gijon,La Coruna,2,2,D
SP1,07-05-2011,Valencia,Sociedad,3,0,H
SP1,08-05-2011,Barcelona,Espanol,2,0,H
SP1,08-05-2011,Mallorca,Villarreal,0,0,D
SP1,08-05-2011,Zaragoza,Osasuna,1,3,A
SP1,10-05-2011,La Coruna,Ath Bilbao,2,1,H
SP1,10-05-2011,Malaga,Sp Gijon,2,0,H
SP1,10-05-2011,Real Madrid,Getafe,4,0,H
SP1,10-05-2011,Santander,Ath Madrid,2,1,H
SP1,11-05-2011,Almeria,Villarreal,0,0,D
SP1,11-05-2011,Espanol,Valencia,2,2,D
SP1,11-05-2011,Hercules,Mallorca,2,2,D
SP1,11-05-2011,Levante,Barcelona,1,1,D
SP1,11-05-2011,Osasuna,Sevilla,3,2,H
SP1,11-05-2011,Sociedad,Zaragoza,2,1,H
SP1,15-05-2011,Almeria,Mallorca,3,1,H
SP1,15-05-2011,Ath Bilbao,Malaga,1,1,D
SP1,15-05-2011,Ath Madrid,Hercules,2,1,H
SP1,15-05-2011,Barcelona,La Coruna,0,0,D
SP1,15-05-2011,Getafe,Osasuna,2,0,H
SP1,15-05-2011,Sevilla,Sociedad,3,1,H
SP1,15-05-2011,Sp Gijon,Santander,2,1,H
SP1,15-05-2011,Valencia,Levante,0,0,D
SP1,15-05-2011,Villarreal,Real Madrid,1,3,A
SP1,15-05-2011,Zaragoza,Espanol,1,0,H
SP1,21-05-2011,Espanol,Sevilla,2,3,A
SP1,21-05-2011,Hercules,Sp Gijon,0,0,D
SP1,21-05-2011,La Coruna,Valencia,0,2,A
SP1,21-05-2011,Levante,Zaragoza,1,2,A
SP1,21-05-2011,Malaga,Barcelona,1,3,A
SP1,21-05-2011,Mallorca,Ath Madrid,3,4,A
SP1,21-05-2011,Osasuna,Villarreal,1,0,H
SP1,21-05-2011,Real Madrid,Almeria,8,1,H
SP1,21-05-2011,Santander,Ath Bilbao,1,2,A
SP1,21-05-2011,Sociedad,Getafe,1,1,D
SP1,27-08-2011,Granada,Betis,0,1,A
SP1,27-08-2011,Sp Gijon,Sociedad,1,2,A
SP1,27-08-2011,Valencia,Santander,4,3,H
SP1,28-08-2011,Ath Bilbao,Vallecano,1,1,D
SP1,28-08-2011,Ath Madrid,Osasuna,0,0,D
SP1,28-08-2011,Getafe,Levante,1,1,D
SP1,28-08-2011,Mallorca,Espanol,1,0,H
SP1,28-08-2011,Sevilla,Malaga,2,1,H
SP1,28-08-2011,Zaragoza,Real Madrid,0,6,A
SP1,29-08-2011,Barcelona,Villarreal,5,0,H
SP1,10-09-2011,Real Madrid,Getafe,4,2,H
SP1,10-09-2011,Sociedad,Barcelona,2,2,D
SP1,10-09-2011,Valencia,Ath Madrid,1,0,H
SP1,10-09-2011,Villarreal,Sevilla,2,2,D
SP1,11-09-2011,Betis,Mallorca,1,0,H
SP1,11-09-2011,Espanol,Ath Bilbao,2,1,H
SP1,11-09-2011,Osasuna,Sp Gijon,2,1,H
SP1,11-09-2011,Santander,Levante,0,0,D
SP1,11-09-2011,Vallecano,Zaragoza,0,0,D
SP1,12-09-2011,Malaga,Granada,4,0,H
SP1,17-09-2011,Barcelona,Osasuna,8,0,H
SP1,17-09-2011,Granada,Villarreal,1,0,H
SP1,17-09-2011,Mallorca,Malaga,0,1,A
SP1,17-09-2011,Sevilla,Sociedad,1,0,H
SP1,17-09-2011,Sp Gijon,Valencia,0,1,A
SP1,18-09-2011,Ath Bilbao,Betis,2,3,A
SP1,18-09-2011,Ath Madrid,Santander,4,0,H
SP1,18-09-2011,Getafe,Vallecano,0,1,A
SP1,18-09-2011,Levante,Real Madrid,1,0,H
SP1,18-09-2011,Zaragoza,Espanol,2,1,H
SP1,20-09-2011,Osasuna,Sevilla,0,0,D
SP1,20-09-2011,Sociedad,Granada,1,0,H
SP1,20-09-2011,Villarreal,Mallorca,2,0,H
SP1,21-09-2011,Ath Madrid,Sp Gijon,4,0,H
SP1,21-09-2011,Malaga,Ath Bilbao,1,0,H
SP1,21-09-2011,Santander,Real Madrid,0,0,D
SP1,21-09-2011,Valencia,Barcelona,2,2,D
SP1,21-09-2011,Vallecano,Levante,1,2,A
SP1,22-09-2011,Betis,Zaragoza,4,3,H
SP1,22-09-2011,Espanol,Getafe,1,0,H
SP1,24-09-2011,Ath Bilbao,Villarreal,1,1,D
SP1,24-09-2011,Barcelona,Ath Madrid,5,0,H
SP1,24-09-2011,Real Madrid,Vallecano,6,2,H
SP1,24-09-2011,Sevilla,Valencia,1,0,H
SP1,25-09-2011,Granada,Osasuna,1,1,D
SP1,25-09-2011,Levante,Espanol,3,1,H
SP1,25-09-2011,Mallorca,Sociedad,2,1,H
SP1,25-09-2011,Sp Gijon,Santander,0,0,D
SP1,25-09-2011,Zaragoza,Malaga,0,0,D
SP1,26-09-2011,Getafe,Betis,1,0,H
SP1,01-10-2011,Malaga,Getafe,3,2,H
SP1,01-10-2011,Osasuna,Mallorca,2,2,D
SP1,01-10-2011,Santander,Vallecano,1,1,D
SP1,01-10-2011,Valencia,Granada,1,0,H
SP1,01-10-2011,Villarreal,Zaragoza,2,2,D
SP1,02-10-2011,Ath Madrid,Sevilla,0,0,D
SP1,02-10-2011,Betis,Levante,0,1,A
SP1,02-10-2011,Espanol,Real Madrid,0,4,A
SP1,02-10-2011,Sociedad,Ath Bilbao,1,2,A
SP1,02-10-2011,Sp Gijon,Barcelona,0,1,A
SP1,15-10-2011,Barcelona,Santander,3,0,H
SP1,15-10-2011,Getafe,Villarreal,0,0,D
SP1,15-10-2011,Granada,Ath Madrid,0,0,D
SP1,15-10-2011,Mallorca,Valencia,1,1,D
SP1,15-10-2011,Real Madrid,Betis,4,1,H
SP1,16-10-2011,Levante,Malaga,3,0,H
SP1,16-10-2011,Sevilla,Sp Gijon,2,1,H
SP1,16-10-2011,Vallecano,Espanol,0,1,A
SP1,16-10-2011,Zaragoza,Sociedad,2,0,H
SP1,17-10-2011,Ath Bilbao,Osasuna,3,1,H
SP1,22-10-2011,Barcelona,Sevilla,0,0,D
SP1,22-10-2011,Malaga,Real Madrid,0,4,A
SP1,22-10-2011,Santander,Espanol,0,1,A
SP1,22-10-2011,Sp Gijon,Granada,2,0,H
SP1,23-10-2011,Ath Madrid,Mallorca,1,1,D
SP1,23-10-2011,Betis,Vallecano,0,2,A
SP1,23-10-2011,Osasuna,Zaragoza,3,0,H
SP1,23-10-2011,Sociedad,Getafe,0,0,D
SP1,23-10-2011,Valencia,Ath Bilbao,1,1,D
SP1,23-10-2011,Villarreal,Levante,0,3,A
SP1,25-10-2011,Granada,Barcelona,0,1,A
SP1,25-10-2011,Sevilla,Santander,2,2,D
SP1,26-10-2011,Getafe,Osasuna,2,2,D
SP1,26-10-2011,Levante,Sociedad,3,2,H
SP1,26-10-2011,Mallorca,Sp Gijon,1,2,A
SP1,26-10-2011,Real Madrid,Villarreal,3,0,H
SP1,26-10-2011,Vallecano,Malaga,2,0,H
SP1,26-10-2011,Zaragoza,Valencia,0,1,A
SP1,27-10-2011,Ath Bilbao,Ath Madrid,3,0,H
SP1,27-10-2011,Espanol,Betis,1,0,H
SP1,29-10-2011,Barcelona,Mallorca,5,0,H
SP1,29-10-2011,Sociedad,Real Madrid,0,1,A
SP1,29-10-2011,Valencia,Getafe,3,1,H
SP1,29-10-2011,Villarreal,Vallecano,2,0,H
SP1,30-10-2011,Ath Madrid,Zaragoza,3,1,H
SP1,30-10-2011,Malaga,Espanol,2,1,H
SP1,30-10-2011,Osasuna,Levante,2,0,H
SP1,30-10-2011,Santander,Betis,1,0,H
SP1,30-10-2011,Sp Gijon,Ath Bilbao,1,1,D
SP1,31-10-2011,Sevilla,Granada,1,2,A
SP1,05-11-2011,Betis,Malaga,0,0,D
SP1,05-11-2011,Levante,Valencia,0,2,A
SP1,05-11-2011,Mallorca,Sevilla,0,0,D
SP1,06-11-2011,Ath Bilbao,Barcelona,2,2,D
SP1,06-11-2011,Espanol,Villarreal,0,0,D
SP1,06-11-2011,Getafe,Ath Madrid,3,2,H
SP1,06-11-2011,Granada,Santander,0,0,D
SP1,06-11-2011,Real Madrid,Osasuna,7,1,H
SP1,06-11-2011,Vallecano,Sociedad,4,0,H
SP1,06-11-2011,Zaragoza,Sp Gijon,2,2,D
SP1,19-11-2011,Barcelona,Zaragoza,4,0,H
SP1,19-11-2011,Valencia,Real Madrid,2,3,A
SP1,19-11-2011,Villarreal,Betis,1,0,H
SP1,20-11-2011,Ath Madrid,Levante,3,2,H
SP1,20-11-2011,Osasuna,Vallecano,0,0,D
SP1,20-11-2011,Sevilla,Ath Bilbao,1,2,A
SP1,20-11-2011,Sociedad,Espanol,0,0,D
SP1,20-11-2011,Sp Gijon,Getafe,2,1,H
SP1,21-11-2011,Santander,Malaga,1,3,A
SP1,26-11-2011,Getafe,Barcelona,1,0,H
SP1,26-11-2011,Real Madrid,Ath Madrid,4,1,H
SP1,26-11-2011,Vallecano,Valencia,1,2,A
SP1,27-11-2011,Ath Bilbao,Granada,0,1,A
SP1,27-11-2011,Betis,Sociedad,2,3,A
SP1,27-11-2011,Espanol,Osasuna,1,2,A
SP1,27-11-2011,Levante,Sp Gijon,4,0,H
SP1,27-11-2011,Mallorca,Santander,2,1,H
SP1,27-11-2011,Zaragoza,Sevilla,0,1,A
